"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.howMuch","Answer.tag1","Approve","Reject"
"302OLP89DZSXU2YGRWRDAD7V8Q6CAH","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:35:57 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:35:57 PDT 2023","","","3P4RDNWND6R1VILD3E5D3Y44YSIJI2","A18DUG8EA8Y766","Approved","Thu Apr 27 11:58:35 PDT 2023","Thu Apr 27 11:58:50 PDT 2023","Sun Apr 30 11:58:50 PDT 2023","Sun Apr 30 11:59:48 PDT 2023","","","15","100% (220/220)","100% (219/219)","100% (219/219)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image700.jpg","7.4","I want hair like that."
"302OLP89DZSXU2YGRWRDAD7V8Q6CAH","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:35:57 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:35:57 PDT 2023","","","32RIADZISTP0ME5O5JCN1YL8PU5S4P","A2M59R65OZRNNX","Approved","Thu Apr 27 16:07:09 PDT 2023","Thu Apr 27 16:07:26 PDT 2023","Sun Apr 30 16:07:26 PDT 2023","Sun Apr 30 16:07:49 PDT 2023","","","17","100% (172/172)","100% (170/170)","100% (170/170)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image700.jpg","4.4","whipping hair"
"302OLP89DZSXU2YGRWRDAD7V8Q7ACG","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:55 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:55 PDT 2023","","","308XBLVESJP86YQK59M5J2MIDQCBRB","A1CF6U3GF7DZEJ","Approved","Mon May 01 13:26:27 PDT 2023","Mon May 01 13:26:46 PDT 2023","Thu May 04 13:26:46 PDT 2023","Mon May 01 15:56:37 PDT 2023","","","19","100% (282/282)","100% (183/183)","100% (183/183)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image147.jpg","7.6","sunglasses on dog"
"302OLP89DZSXU2YGRWRDAD7V8Q7ACG","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:55 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:55 PDT 2023","","","3JCG6DTRV4BVY3D9BCUV917C34CQQ2","ADU3MDAGZD0UX","Approved","Mon May 01 14:50:07 PDT 2023","Mon May 01 14:52:44 PDT 2023","Thu May 04 14:52:44 PDT 2023","Mon May 01 15:56:37 PDT 2023","","","157","100% (75/75)","100% (53/53)","100% (53/53)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image147.jpg","8.5","enjoy sunbath and relax"
"302OLP89DZSXU2YGRWRDAD7V8Q7CAI","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:47 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:47 PDT 2023","","","38BQUHLA9XL1SC2146VA3NS7E2ROMZ","A3I9UOCM5EXMR2","Approved","Mon May 01 10:33:26 PDT 2023","Mon May 01 10:33:50 PDT 2023","Thu May 04 10:33:50 PDT 2023","Mon May 01 15:56:37 PDT 2023","","","24","100% (583/583)","100% (583/583)","100% (583/583)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image948.jpg","4.7","Cute dog"
"302OLP89DZSXU2YGRWRDAD7V8Q7CAI","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:47 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:47 PDT 2023","","","3ITXP059PX4QPWO98QZR70AR7X9JSX","A3RQJM16UBTZKK","Approved","Mon May 01 17:23:28 PDT 2023","Mon May 01 17:24:03 PDT 2023","Thu May 04 17:24:03 PDT 2023","Mon May 01 20:14:04 PDT 2023","","","35","100% (69/69)","100% (69/69)","100% (69/69)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image948.jpg","6.6","The facial expression"
"302U8RURJZM0DUY5RHRNMBFKS4LNVB","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:20 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:20 PDT 2023","","","31T4R4OBOT1HYKYBAVKUP510UZP7CM","A2LN42YO5UY41W","Approved","Mon May 01 18:59:43 PDT 2023","Mon May 01 19:00:34 PDT 2023","Thu May 04 19:00:34 PDT 2023","Mon May 01 20:14:04 PDT 2023","","","51","100% (626/626)","100% (503/503)","100% (503/503)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image584.jpg","10","smiling skeleton"
"302U8RURJZM0DUY5RHRNMBFKS4LNVB","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:20 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:20 PDT 2023","","","3WAKVUDHUX1DKEFBWM5UJBN61X8U7R","A3I9UOCM5EXMR2","Approved","Sat Apr 29 14:30:04 PDT 2023","Sat Apr 29 14:30:26 PDT 2023","Tue May 02 14:30:26 PDT 2023","Sun Apr 30 22:34:56 PDT 2023","","","22","100% (583/583)","100% (583/583)","100% (583/583)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image584.jpg","1","A skull wearing shades"
"302U8RURJZM0DUY5RHRNMBFKS4LVNJ","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:34 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:34 PDT 2023","","","39L1G8WVWRCFAYNQSMSKVS6TLZP13W","AE03LUY7RH400","Approved","Mon May 01 05:45:13 PDT 2023","Mon May 01 05:45:44 PDT 2023","Thu May 04 05:45:44 PDT 2023","Mon May 01 15:56:37 PDT 2023","","","31","100% (110/110)","100% (110/110)","100% (110/110)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1121.jpg","1","being slave"
"302U8RURJZM0DUY5RHRNMBFKS4LVNJ","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:34 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:34 PDT 2023","","","3SITXWYCNWUS3UCWE8SX8K86E5JBXP","AJ0RL2YCXZC25","Approved","Sat Apr 29 20:05:49 PDT 2023","Sat Apr 29 20:05:59 PDT 2023","Tue May 02 20:05:59 PDT 2023","Sun Apr 30 22:34:56 PDT 2023","","","10","100% (636/636)","100% (636/636)","100% (636/636)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1121.jpg","1.4","Person is locked up."
"304QEQWKZP522EX1PZ3BG7PZOID0OB","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:35:46 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:35:46 PDT 2023","","","39LOEL67OTQXLY7BR71ZA2T1ZWT833","A2M59R65OZRNNX","Approved","Wed Apr 26 14:40:47 PDT 2023","Wed Apr 26 14:41:06 PDT 2023","Sat Apr 29 14:41:06 PDT 2023","Sat Apr 29 14:41:30 PDT 2023","","","19","100% (172/172)","100% (170/170)","100% (170/170)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image711.jpg","3.2","Frog is frowning"
"304QEQWKZP522EX1PZ3BG7PZOID0OB","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:35:46 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:35:46 PDT 2023","","","3X0H8UUIT29CVGO8FPI6WQ4Z9K8SW9","A3I9UOCM5EXMR2","Approved","Wed Apr 26 18:14:06 PDT 2023","Wed Apr 26 18:14:43 PDT 2023","Sat Apr 29 18:14:43 PDT 2023","Sat Apr 29 18:15:33 PDT 2023","","","37","100% (583/583)","100% (583/583)","100% (583/583)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image711.jpg","1","He looks troubled."
"304QEQWKZP522EX1PZ3BG7PZOIDO0Z","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:20 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:20 PDT 2023","","","3N8OEVH1FSBPSFNDHMANVRHC91COOI","A1DRFDGG2KCOI2","Approved","Sun Apr 30 10:10:52 PDT 2023","Sun Apr 30 10:30:11 PDT 2023","Wed May 03 10:30:11 PDT 2023","Sun Apr 30 22:34:56 PDT 2023","","","1159","100% (100/100)","100% (84/84)","100% (84/84)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1585.jpg","7.7","Speech in frog voice"
"304QEQWKZP522EX1PZ3BG7PZOIDO0Z","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:20 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:20 PDT 2023","","","36WLNQG780VJXULFJ325KVNZYZ1EBC","A2A4LHPXF2E2GS","Approved","Sat Apr 29 09:34:25 PDT 2023","Sat Apr 29 09:35:11 PDT 2023","Tue May 02 09:35:11 PDT 2023","Sun Apr 30 22:34:56 PDT 2023","","","46","100% (196/196)","100% (196/196)","100% (196/196)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1585.jpg","1.6","guilty of racketeering"
"306996CF6W5IQ9TAHD2POS8AMB01BB","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:04 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:04 PDT 2023","","","3TE22NPXPCXHKT3DFIG53V52BD344T","A2LN42YO5UY41W","Approved","Thu Apr 27 04:02:17 PDT 2023","Thu Apr 27 04:04:52 PDT 2023","Sun Apr 30 04:04:52 PDT 2023","Sun Apr 30 04:05:33 PDT 2023","","","155","100% (626/626)","100% (503/503)","100% (503/503)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1698.jpg","5.1","serious issue"
"306996CF6W5IQ9TAHD2POS8AMB01BB","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:04 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:04 PDT 2023","","","3PS7W85Z80N2YKOFBED4SBSAD6V9TR","A3TDUHEBFJ53NM","Approved","Fri Apr 28 01:49:36 PDT 2023","Fri Apr 28 01:50:09 PDT 2023","Mon May 01 01:50:09 PDT 2023","Sun Apr 30 22:34:57 PDT 2023","","","33","100% (220/220)","100% (219/219)","100% (219/219)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1698.jpg","1","Heart fingers."
"306996CF6W5IQ9TAHD2POS8AMB0B1L","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:20 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:20 PDT 2023","","","3FPRZHYEPZSVWA3OZ0C92GD9A123VP","A1B8GYI6D690QX","Approved","Fri Apr 28 13:57:57 PDT 2023","Fri Apr 28 14:19:21 PDT 2023","Mon May 01 14:19:21 PDT 2023","Sun Apr 30 22:34:57 PDT 2023","","","1284","100% (45/45)","100% (43/43)","100% (43/43)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image41.jpg","2.3","They seem to have fun"
"306996CF6W5IQ9TAHD2POS8AMB0B1L","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:20 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:20 PDT 2023","","","30BXRYBRP5IN57AS4V67SCXX0GSWH7","AJ0RL2YCXZC25","Approved","Fri Apr 28 17:49:37 PDT 2023","Fri Apr 28 17:49:54 PDT 2023","Mon May 01 17:49:54 PDT 2023","Sun Apr 30 22:34:57 PDT 2023","","","17","100% (636/636)","100% (636/636)","100% (636/636)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image41.jpg","7.4","Man riding on a man."
"306996CF6W5IQ9TAHD2POS8AMB11BC","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:37 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:37 PDT 2023","","","3I33IC7ZWGNMJ447K578NJU4JES2A5","A2A4LHPXF2E2GS","Approved","Sat Apr 29 11:32:35 PDT 2023","Sat Apr 29 11:36:04 PDT 2023","Tue May 02 11:36:04 PDT 2023","Sun Apr 30 22:34:57 PDT 2023","","","209","100% (196/196)","100% (196/196)","100% (196/196)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1623.jpg","6.4","head-turning syndrome"
"306996CF6W5IQ9TAHD2POS8AMB11BC","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:37 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:37 PDT 2023","","","3FTYUGLFSV6CG8Q6MY08BR5MORI5DD","AJ0RL2YCXZC25","Approved","Sat Apr 29 13:37:35 PDT 2023","Sat Apr 29 13:37:51 PDT 2023","Tue May 02 13:37:51 PDT 2023","Sun Apr 30 22:34:57 PDT 2023","","","16","100% (636/636)","100% (636/636)","100% (636/636)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1623.jpg","1.7","Woman is sad."
"306W7JMRYYJ019DVGYB432VI0H68B2","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:17 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:17 PDT 2023","","","3MB8LZR5BGEYW3Z16222WTW9UMWLK3","A18DUG8EA8Y766","Approved","Thu Apr 27 19:26:44 PDT 2023","Thu Apr 27 19:27:00 PDT 2023","Sun Apr 30 19:27:00 PDT 2023","Sun Apr 30 19:27:49 PDT 2023","","","16","100% (220/220)","100% (219/219)","100% (219/219)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1664.jpg","2.5","She's having a good time."
"306W7JMRYYJ019DVGYB432VI0H68B2","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:17 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:17 PDT 2023","","","304SM51WA4PK7DQXKYMA9CREZL0SB7","A2LN42YO5UY41W","Approved","Thu Apr 27 08:01:35 PDT 2023","Thu Apr 27 08:01:54 PDT 2023","Sun Apr 30 08:01:54 PDT 2023","Sun Apr 30 08:02:42 PDT 2023","","","19","100% (626/626)","100% (503/503)","100% (503/503)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1664.jpg","3.1","smile"
"306W7JMRYYJ019DVGYB432VI0H6B85","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:23 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:23 PDT 2023","","","3TXWC2NHN0B1JKB0ME8EI6WOBQ7S9H","A2A4LHPXF2E2GS","Approved","Sat Apr 29 10:17:25 PDT 2023","Sat Apr 29 10:18:20 PDT 2023","Tue May 02 10:18:20 PDT 2023","Sun Apr 30 22:34:57 PDT 2023","","","55","100% (196/196)","100% (196/196)","100% (196/196)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image600.jpg","6.1","turbulence ahead"
"306W7JMRYYJ019DVGYB432VI0H6B85","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:36:23 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:36:23 PDT 2023","","","386CSBG1O072OLUPW3GX3WQL31K6Q1","AJ0RL2YCXZC25","Approved","Sat Apr 29 17:54:59 PDT 2023","Sat Apr 29 17:55:10 PDT 2023","Tue May 02 17:55:10 PDT 2023","Sun Apr 30 22:34:57 PDT 2023","","","11","100% (636/636)","100% (636/636)","100% (636/636)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image600.jpg","6.1","Dog food on a plane."
"307FVKVSYR0CGWN3RE9BHOTHF5J475","379L1CFRK87KNMGU9C75OBUUVNG8TP","Explain + rate images","Give a rating for how funny an image is and why","image, summarization","$0.02","Wed Apr 26 14:35:57 PDT 2023","2","BatchId:5062583;OriginalHitTemplateId:928390876;","86400","259200","Thu May 04 14:35:57 PDT 2023","","","39N5ACM9HF846SV8UX4KN1RDOZEP9Y","A38DC3BG1ZCVZ2","Approved","Wed Apr 26 17:18:43 PDT 2023","Wed Apr 26 17:18:54 PDT 2023","Sat Apr 29 17:18:54 PDT 2023","Sat Apr 29 17:19:30 PDT 2023","","","11","100% (133/133)","100% (24/24)","100% (24/24)","https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1412.jpg","3.6","It seems sexist."
